level,string,length,n_leave_node,n_ending,n
1,"美女",2,6,6,6
0,"招",1,38,51,100
1,"招的",2,4,4,4
1,"招了",2,4,4,4
0,"怡",1,2,5,100
1,"怡红院",3,35,42,84
1,"怡然自得",4,2,2,2
0,"影",1,49,62,100
1,"影儿",2,13,15,19
2,"影儿也没有",5,2,2,2
1,"影影绰绰",4,1,2,3
2,"影影绰绰的",5,2,2,2
0,"垂",1,24,37,100
1,"垂手",2,8,11,23
2,"垂手侍立",4,8,8,8
2,"垂手站住",4,3,3,3
2,"垂手站着",4,2,2,2
1,"垂头",2,7,8,12
2,"垂头丧气",4,3,4,5
3,"垂头丧气的回来",7,2,2,2
1,"垂首贾",3,2,2,2
1,"垂下去",3,2,2,2
0,"登",1,28,40,99
1,"登时",2,30,31,32
1,"登记",2,8,8,8
1,"登仙阁",3,2,2,2
0,"旺",1,15,19,99
1,"旺儿",2,33,44,74
2,"旺儿媳妇",4,7,9,12
3,"旺儿媳妇来",5,3,3,3
3,"旺儿媳妇笑道",6,2,2,2
2,"旺儿家的",4,6,7,8
3,"旺儿家的来",5,2,2,2
2,"旺儿进来",4,3,3,3
2,"旺儿来",3,3,3,3
2,"旺儿才",3,3,3,3
2,"旺儿连忙答应着",7,2,2,2
0,"摇",1,18,28,99
1,"摇头",2,6,10,33
2,"摇头说",3,7,7,7
2,"摇头道",3,6,6,6
1,"摇摇头儿",4,5,6,7
2,"摇摇头儿不喝了",7,2,2,2
1,"摇了一摇",4,5,5,5
1,"摇着头儿",4,2,2,2
0,"帖",1,39,44,99
1,"帖儿",2,22,25,30
1,"帖子",2,11,14,20
2,"帖子来",3,4,4,4
0,"例",1,71,81,99
0,"拣",1,37,47,98
1,"拣了",2,10,14,30
2,"拣了一块",4,5,5,5
2,"拣了两",3,4,4,4
1,"拣那",2,7,7,7
1,"拣个",2,5,5,5
1,"拣好的",3,3,3,3
1,"拣一块",3,2,2,2
1,"拣的",2,3,3,3
0,"音",1,63,71,97
1,"音信",2,4,5,7
2,"音信不通",4,3,3,3
1,"音韵",2,5,5,5
1,"音响",2,4,4,4
0,"补",1,42,59,97
1,"补上",2,8,8,8
1,"补了一",3,4,4,4
1,"补天",2,4,5,6
1,"补完了",3,2,2,2
1,"补入",2,3,3,3
0,"菜",1,54,68,97
1,"菜来",2,4,4,4
0,"纵",1,34,47,97
1,"纵有",2,13,15,17
1,"纵然",2,14,14,14
1,"纵不能",3,2,2,2
1,"纵性",2,4,4,4
1,"纵了他",3,2,2,2
0,"概",1,39,48,97
0,"岫",1,1,2,97
1,"岫烟",2,45,61,96
2,"岫烟道",3,10,10,10
2,"岫烟笑道",4,6,6,6
2,"岫烟见",3,4,4,4
2,"岫烟听了",4,2,2,2
2,"岫烟也",3,3,3,3
0,"尝",1,48,53,97
1,"尝尝",2,14,14,14
1,"尝了一",3,1,2,4
2,"尝了一尝",4,3,3,3
0,"妨",1,64,69,97
1,"妨碍",2,7,10,13
1,"妨了",2,4,4,4
0,"套",1,57,68,97
1,"套间",2,4,6,8
2,"套间里",3,2,2,2
0,"准",1,37,48,97
1,"准了",2,25,27,30
1,"准的",2,4,5,6
2,"准的了",3,2,2,2
1,"准是他",3,2,2,2
0,"猜",1,29,40,96
1,"猜着",2,9,12,28
2,"猜着了",3,13,14,15
1,"猜疑",2,8,9,10
2,"猜疑了",3,2,2,2
1,"猜了",2,7,7,7
0,"掩",1,26,39,96
1,"掩了",2,15,16,17
1,"掩饰",2,8,8,8
1,"掩住",2,4,5,7
1,"掩门",2,6,6,6
1,"掩着",2,6,6,6
1,"掩埋",2,6,6,6
1,"掩面",2,5,5,5
0,"扇",1,30,38,96
1,"扇子",2,41,43,46
2,"扇子来",3,3,3,3
1,"扇坠",2,5,5,5
0,"愁",1,56,69,96
1,"愁不",2,6,6,6
1,"愁闷",2,5,5,5
1,"愁眉",2,4,4,4
1,"愁烦",2,3,3,3
1,"愁了",2,3,3,3
0,"妆",1,49,60,96
1,"妆奁",2,12,13,14
1,"妆饰",2,8,8,8
1,"妆裹",2,4,4,4
0,"厅",1,38,45,96
1,"厅上",2,31,36,43
2,"厅上去",3,4,4,4
0,"误",1,30,38,95
1,"误了",2,22,29,40
2,"误了事",3,3,3,3
1,"误伤",2,4,5,6
2,"误伤张",3,2,2,2
1,"误的",2,5,5,5
0,"游",1,38,49,95
1,"游顽",2,16,17,19
2,"游顽了一回",5,2,2,2
1,"游廊",2,15,15,15
1,"游戏",2,5,5,5
0,"树",1,47,60,95
1,"树木",2,5,6,8
2,"树木山石",4,3,3,3
1,"树底下",3,4,4,4
1,"树的",2,4,4,4
1,"树枝儿",3,2,2,2
1,"树上",2,4,4,4
1,"树林子",3,2,2,2
0,"斟",1,14,23,95
1,"斟了",2,7,12,36
2,"斟了一",3,6,8,16
2,"斟了酒",3,5,5,5
2,"斟了茶来",4,3,3,3
1,"斟酒",2,9,9,9
0,"右",1,41,55,95
1,"右边",2,7,8,9
2,"右边是",3,2,2,2
1,"右手",2,8,8,8
1,"右一",2,4,5,6
2,"右一个",3,2,2,2
1,"右寸细而无力",6,2,2,2
1,"右关需而无神",6,2,2,2
0,"约",1,46,61,94
1,"约有",2,4,6,9
2,"约有十",3,1,2,3
3,"约有十馀",4,2,2,2
2,"约有一",3,2,2,2
1,"约着宝钗",4,2,2,2
1,"约的",2,3,3,3
1,"约他",2,3,3,3
1,"约二",2,3,3,3
0,"冯",1,4,9,94
1,"冯紫英",3,17,23,58
2,"冯紫英道",4,24,24,24
2,"冯紫英笑道",5,6,6,6
2,"冯紫英一层一层",7,2,2,2
1,"冯大爷示知",5,2,2,2
1,"冯大爷家",4,2,2,2
1,"冯家的",3,1,2,3
2,"冯家的两个",5,2,2,2
0,"针",1,24,32,93
1,"针线",2,33,36,40
1,"针黹",2,12,13,14
0,"裳",1,64,73,93
0,"藏",1,29,42,93
1,"藏在",2,9,11,14
2,"藏在那里了",5,2,2,2
1,"藏躲",2,5,6,8
2,"藏躲不",3,1,2,3
3,"藏躲不及",4,2,2,2
1,"藏起来",3,3,3,3
1,"藏奸",2,4,4,4
1,"藏了",2,4,4,4
1,"藏开",2,3,3,3
0,"罚",1,39,47,93
1,"罚他",2,9,11,13
1,"罚的",2,9,9,9
1,"罚了",2,8,8,8
1,"罚你",2,4,5,6
1,"罚我一",3,2,2,2
0,"燕",1,32,45,93
1,"燕窝",2,8,11,17
1,"燕道",2,8,8,8
1,"燕子",2,7,7,7
0,"搁",1,4,16,93
1,"搁在",2,20,25,35
2,"搁在那里",4,4,5,6
3,"搁在那里呢",5,2,2,2
1,"搁不住人",4,3,3,3
1,"搁不住他",4,2,2,2
1,"搁着",2,7,7,7
0,"掌",1,29,38,93
1,"掌灯",2,5,7,16
0,"挑",1,26,49,93
1,"挑了",2,4,6,8
2,"挑了些嗅入",5,2,2,2
2,"挑了两",3,2,2,2
1,"挑一个",3,2,2,2
1,"挑个好",3,3,3,3
1,"挑两个",3,2,2,2
1,"挑上来",3,2,2,2
1,"挑不出一个来",6,2,2,2
0,"贴",1,38,54,92
1,"贴的好",3,3,3,3
1,"贴的话",3,2,2,2
1,"贴在",2,4,5,6
2,"贴在墙上",4,2,2,2
1,"贴了",2,3,3,3
1,"贴不",2,3,3,3
0,"纱",1,38,52,92
1,"纱窗",2,9,11,14
1,"纱绫",2,5,5,5
1,"纱的",2,4,4,4
0,"板",1,33,38,92
1,"板儿",2,19,28,38
2,"板儿便",3,3,3,3
1,"板子",2,11,11,11
0,"执",1,18,25,92
1,"执事",2,16,22,37
2,"执事人",3,6,7,8
3,"执事人等",4,2,2,2
2,"执事的",3,4,4,4
1,"执意不",3,7,9,17
2,"执意不从",4,6,6,6
2,"执意不肯",4,4,4,4
1,"执壶",2,5,5,5
1,"执拂太监跪请",6,2,2,2
0,"富",1,15,24,92
1,"富贵",2,35,43,56
2,"富贵之家",4,4,4,4
2,"富贵人家",4,3,3,3
2,"富贵的",3,3,3,3
0,"墨",1,57,70,92
1,"墨雨",2,8,8,8
0,"嘱",1,8,16,92
1,"嘱咐",2,24,32,66
2,"嘱咐你",3,7,7,7
2,"嘱咐道",3,4,4,4
2,"嘱咐的",3,3,3,3
0,"线",1,69,79,91
0,"眉",1,50,63,91
1,"眉开眼笑",4,7,7,7
1,"眉梢",2,4,4,4
1,"眉眼",2,3,3,3
1,"眉目",2,3,3,3
1,"眉头",2,3,3,3
0,"馆",1,49,56,90
1,"馆中",2,5,5,5
1,"馆去",2,4,4,4
0,"食",1,67,73,90
0,"阳",1,58,72,90
0,"英",1,25,34,90
1,"英莲",2,12,13,14
1,"英雄",2,4,4,4
0,"绿",1,47,59,90
1,"绿玉",2,8,8,8
1,"绿蜡",2,4,4,4
1,"绿叶成阴子满枝",7,2,2,2
1,"绿纱",2,3,3,3
1,"绿窗",2,3,3,3
1,"绿柳",2,3,3,3
0,"粉",1,56,68,90
1,"粉身碎骨",4,3,3,3
1,"粉面含",3,2,2,2
0,"案",1,55,63,90
1,"案上",2,9,12,17
2,"案上设着",4,4,4,4
0,"懒",1,33,40,90
1,"懒待",2,5,9,18
2,"懒待动",3,5,5,5
2,"懒待吃",3,4,4,4
1,"懒懒的",3,10,10,10
1,"懒怠",2,7,7,7
1,"懒进饮食",4,2,2,2
0,"寿",1,55,64,90
1,"寿星",2,8,8,8
0,"仗",1,25,31,90
1,"仗着",2,16,29,50
2,"仗着酒",3,4,4,4
2,"仗着胆子",4,3,3,3
2,"仗着自己",4,3,3,3
2,"仗着主子",4,3,3,3
2,"仗着老太太",5,2,2,2
2,"仗着我",3,3,3,3
0,"醉",1,31,43,89
1,"醉了",2,27,27,27
1,"醉汉",2,5,5,5
1,"醉金刚倪二",5,2,2,2
1,"醉眼",2,4,4,4
1,"醉后",2,4,4,4
0,"迳",1,30,40,89
0,"识",1,54,62,89
1,"识字",2,7,8,9
1,"识几个字",4,3,3,3
0,"机",1,36,48,89
1,"机会",2,20,20,20
1,"机都",2,4,4,4
1,"机密事",3,2,2,2
1,"机变",2,4,4,4
0,"旨",1,41,50,89
1,"旨意",2,21,23,28
0,"撞",1,21,34,89
1,"撞见",2,10,11,12
1,"撞着什么",4,2,3,4
2,"撞着什么了",5,2,2,2
1,"撞客着了",4,3,3,3
0,"抄",1,23,35,89
1,"抄检",2,8,9,10
2,"抄检大观园",5,2,2,2
1,"抄去",2,5,6,8
2,"抄去了",3,3,3,3
1,"抄录",2,5,6,7
1,"抄出来",3,3,3,3
1,"抄出两",3,2,2,2
0,"坏",1,18,22,89
1,"坏了",2,44,51,61
2,"坏了他",3,4,4,4
0,"响",1,71,76,89
1,"响动",2,6,6,6
1,"响处",2,4,4,4
0,"叶",1,65,75,89
1,"叶妈",2,4,4,4
1,"叶儿",2,3,3,3
0,"务",1,62,70,89
1,"务必",2,6,7,10
2,"务必叫",3,2,3,4
3,"务必叫他",4,2,2,2
1,"务农",2,3,3,3
1,"务事",2,3,3,3
0,"临",1,32,49,89
1,"临死",2,8,8,8
1,"临安伯",3,5,6,7
2,"临安伯那里",5,2,2,2
1,"临风",2,5,5,5
1,"临期",2,5,5,5
1,"临水",2,4,4,4
1,"临走时",3,2,2,2
1,"临终",2,3,3,3
1,"临时忙乱",4,2,2,2
1,"临了",2,3,3,3
0,"血",1,51,63,88
1,"血来",2,7,7,7
1,"血亏",2,4,4,4
1,"血不足",3,2,2,2
1,"血的",2,3,3,3
0,"脱",1,28,41,88
1,"脱了",2,11,14,21
2,"脱了衣裳",4,3,3,3
2,"脱了衣服",4,3,3,3
1,"脱下",2,3,4,6
2,"脱下来",3,3,3,3
1,"脱换",2,4,4,4
0,"油",1,48,62,88
1,"油的",2,5,5,5
1,"油腻腻的",4,3,3,3
1,"油嘴",2,4,4,4
1,"油了",2,3,3,3
0,"碰",1,18,29,87
1,"碰在",2,9,12,15
1,"碰见",2,7,9,13
1,"碰头",2,7,9,12
2,"碰头说",3,3,3,3
1,"碰着了",3,3,3,3
1,"碰着这个",4,2,2,2
1,"碰了",2,5,6,7
2,"碰了一",3,2,2,2
0,"丧",1,51,60,87
1,"丧礼",2,5,5,5
0,"骨",1,40,47,86
1,"骨肉",2,17,17,17
1,"骨头",2,7,8,9
2,"骨头疼",3,2,2,2
0,"羞",1,39,52,86
1,"羞的",2,9,10,11
1,"羞愧",2,5,5,5
1,"羞惭",2,5,5,5
1,"羞得满",3,2,2,2
0,"索",1,29,35,86
1,"索性",2,27,34,45
2,"索性不",3,4,4,4
2,"索性连",3,3,3,3
2,"索性把",3,3,3,3
0,"居",1,46,56,86
1,"居住",2,17,17,17
1,"居然像个",4,2,2,2
0,"双",1,52,62,86
1,"双全",2,2,3,6
2,"双全的",3,4,4,4
1,"双眼",2,3,3,3
1,"双文",2,3,3,3
0,"劳",1,28,36,86
1,"劳动",2,7,8,9
1,"劳神",2,5,6,8
2,"劳神了",3,3,3,3
1,"劳碌",2,5,5,5
1,"劳了神",3,3,3,3
1,"劳苦了",3,2,2,2
0,"伸",1,20,25,86
1,"伸手",2,20,31,50
2,"伸手掣了一根出来",8,2,2,2
2,"伸手掣出一",5,2,2,2
2,"伸手拿起",4,2,2,2
2,"伸手向盆",4,2,2,2
2,"伸手取了一根",6,2,2,2
1,"伸出手",3,1,2,4
1,"伸舌头",3,2,2,2
0,"阁",1,58,65,85
1,"阁之中",3,2,2,2
0,"遣",1,23,29,85
1,"遣人",2,8,14,48
2,"遣人来",3,9,13,17
2,"遣人去",3,7,9,13
2,"遣人送了",4,2,2,2
1,"遣了两个",4,2,2,2
0,"梅",1,36,41,85
1,"梅花",2,24,29,37
2,"梅花香",3,3,3,3
0,"掷",1,20,32,85
1,"掷下",2,12,12,12
1,"掷骰",2,5,6,7
2,"掷骰子",3,2,2,2
1,"掷在一",3,2,2,2
1,"掷出",2,5,5,5
1,"掷个",2,5,5,5
0,"德",1,56,63,85
0,"停",1,26,38,85
1,"停了",2,7,8,13
2,"停了一会",4,0,2,5
3,"停了一会儿",5,3,3,3
3,"停了一会子",5,2,2,2
1,"停灵",2,5,7,10
2,"停灵之",3,3,3,3
2,"停灵于会芳园中",7,2,2,2
1,"停放",2,8,8,8
1,"停妥",2,6,6,6
1,"停的",2,3,3,3
1,"停当",2,3,3,3
0,"靠",1,32,43,84
1,"靠在桌上",4,2,2,2
1,"靠东边板壁",5,2,2,2
1,"靠不住",3,2,2,2
0,"阵",1,57,66,84
0,"躲",1,25,38,84
1,"躲了",2,5,7,9
2,"躲了别处去了",6,2,2,2
2,"躲了出",3,2,2,2
1,"躲着",2,6,6,6
1,"躲开",2,6,6,6
1,"躲的",2,5,5,5
1,"躲出去",3,3,3,3
1,"躲避",2,4,4,4
0,"规",1,9,13,84
1,"规矩",2,56,61,67
0,"薄",1,56,64,84
1,"薄命",2,9,9,9
1,"薄人",2,4,4,4
0,"竹",1,41,52,84
1,"竹篱",2,4,4,4
1,"竹梢",2,4,4,4
1,"竹桥",2,4,4,4
1,"竹的",2,3,3,3
1,"竹根",2,3,3,3
0,"摸",1,31,36,84
1,"摸了一摸",4,7,7,7
1,"摸着",2,6,6,6
0,"据",1,27,36,84
1,"据我看",3,10,12,17
2,"据我看来",4,5,5,5
2,"据我看这脉息",6,2,2,2
1,"据我的糊涂想头",7,2,2,2
1,"据我的主意",5,2,2,2
1,"据你说",3,2,3,4
2,"据你说来",4,2,2,2
1,"据你这",3,2,2,2
1,"据实",2,5,5,5
0,"慰",1,40,50,84
1,"慰了",2,5,8,11
0,"凉",1,55,64,84
1,"凉快",2,6,6,6
1,"凉了",2,5,5,5
1,"凉着",2,4,4,4
0,"偶",1,25,32,84
1,"偶然",2,29,33,40
2,"偶然一",3,4,4,4
2,"偶然说",3,3,3,3
1,"偶因",2,5,5,5
1,"偶成一",3,2,2,2
0,"防",1,49,59,83
1,"防着",2,4,7,11
2,"防着他的",4,2,2,2
1,"防护内廷",4,1,2,3
2,"防护内廷紫禁道御前侍卫龙禁尉",14,2,2,2
0,"祭",1,45,55,83
1,"祭祀",2,10,10,10
1,"祭礼",2,4,4,4
1,"祭文",2,4,4,4
1,"祭棚",2,3,3,3
1,"祭奠",2,3,3,3
0,"社",1,63,70,83
1,"社长",2,3,3,3
0,"盆",1,49,59,83
1,"盆景",2,5,5,5
1,"盆兰花来",4,2,2,2
0,"梳",1,8,13,83
1,"梳洗",2,27,32,56
0,"屏",1,47,58,83
0,"台",1,34,47,83
1,"台上",2,13,13,13
0,"悔",1,42,53,82
1,"悔自己",3,3,3,3
0,"宽",1,27,40,82
1,"宽慰了几句",5,2,2,2
1,"宽衣",2,8,9,10
2,"宽衣安歇",4,2,2,2
1,"宽裕",2,4,5,7
2,"宽裕了",3,3,3,3
1,"宽了",2,4,4,4
1,"宽阔",2,3,3,3
0,"嫁",1,39,49,82
1,"嫁了",2,6,8,10
2,"嫁了汉子",4,2,2,2
1,"嫁他",2,3,3,3
0,"修",1,32,44,82
1,"修行",2,12,13,15
2,"修行的",3,3,3,3
1,"修理",2,6,6,6
1,"修了",2,4,4,4
1,"修饰",2,3,3,3
1,"修修来世",4,2,2,2
0,"业",1,54,61,82
1,"业的",2,10,10,10
1,"业已",2,4,4,4
0,"躺",1,9,16,81
1,"躺在炕上",4,8,8,8
1,"躺在床上",4,8,8,8
1,"躺在地下",4,6,6,6
1,"躺下",2,14,16,18
1,"躺倒了",3,2,2,2
0,"莫",1,24,36,81
1,"莫若",2,15,16,17
1,"莫不",2,5,7,11
2,"莫不是",3,4,4,4
1,"莫非",2,6,7,8
2,"莫非他有",4,2,2,2
1,"莫大",2,4,4,4
1,"莫如",2,3,3,3
0,"疯",1,13,19,81
1,"疯了",2,20,20,20
1,"疯话",2,10,11,12
1,"疯傻的",3,2,2,2
0,"消",1,27,40,81
1,"消息",2,21,21,21
1,"消灾",2,5,5,5
1,"消寒会",3,2,2,2
0,"土",1,38,50,81
1,"土地",2,8,11,14
0,"凑",1,17,31,81
1,"凑了",2,8,12,17
1,"凑成",2,5,8,12
2,"凑成一",3,3,3,3
1,"凑趣儿",3,5,5,5
1,"凑巧",2,4,4,4
1,"凑齐了",3,2,2,2
0,"仁",1,40,54,81
1,"仁慈",2,4,4,4
1,"仁者",2,3,3,3
1,"仁德",2,3,3,3
0,"黑",1,44,56,80
1,"黑漆",2,4,4,4
1,"黑油",2,4,4,4
1,"黑影里",3,2,2,2
0,"饶",1,23,33,80
1,"饶了我罢",4,4,4,4
1,"饶了他罢",4,2,2,2
1,"饶他",2,4,5,8
2,"饶他这",3,0,2,4
3,"饶他这次",4,2,2,2
3,"饶他这一",4,2,2,2
1,"饶这么",3,2,3,5
2,"饶这么着",4,3,3,3
1,"饶这样",3,2,2,2
1,"饶我这一遭",5,3,3,3
1,"饶我罢",3,2,2,2
0,"昏",1,37,47,80
1,"昏昏",2,5,7,11
1,"昏晕过去",4,3,3,3
1,"昏愦的",3,2,2,2
0,"拦",1,16,26,80
1,"拦他",2,7,7,7
1,"拦着",2,5,5,5
1,"拦不住",3,4,4,4
0,"拍",1,13,18,80
1,"拍手",2,9,12,41
2,"拍手笑道",4,14,14,14
2,"拍手道",3,11,12,13
1,"拍着",2,8,9,14
2,"拍着手",3,3,4,6
3,"拍着手笑",4,1,2,3
4,"拍着手笑道",5,2,2,2
1,"拍案叫",3,1,2,3
1,"拍的一",3,3,3,3
0,"扯",1,27,39,80
1,"扯谎",2,10,10,10
1,"扯着",2,4,4,4
1,"扯了",2,4,4,4
1,"扯你娘的臊",5,2,2,2
0,"惯",1,31,36,80
1,"惯的",2,9,10,12
0,"墙",1,40,51,80
1,"墙上",2,11,11,11
1,"墙角边",3,3,3,3
1,"墙下",2,4,4,4
1,"墙一带",3,2,2,2
0,"围",1,14,24,80
1,"围着",2,10,12,14
1,"围屏",2,9,11,13
1,"围坐",2,5,5,5
0,"嗳",1,14,19,80
1,"嗳哟",2,25,29,47
1,"嗳呀",2,7,8,9
2,"嗳呀了一声",5,2,2,2
1,"嗳声叹气",4,1,2,3
0,"兮",1,76,78,80
0,"鸡",1,36,49,79
1,"鸡鸭鹅各二百只",7,2,2,2
0,"软",1,31,42,79
1,"软了",2,13,13,13
1,"软弱",2,5,5,5
1,"软烟罗",3,3,3,3
1,"软些",2,3,3,3
0,"肉",1,56,65,79
1,"肉的",2,4,4,4
1,"肉吃",2,4,4,4
0,"傻",1,25,35,79
1,"傻子",2,11,12,13
1,"傻笑",2,4,5,6
2,"傻笑起来",4,2,2,2
0,"遭",1,42,50,78
0,"盛",1,41,53,78
1,"盛着",2,4,5,6
1,"盛了",2,4,4,4
0,"盖",1,33,46,78
1,"盖的",2,4,4,4
1,"盖在池中",4,2,2,2
1,"盖头",2,3,3,3
0,"温",1,26,34,78
1,"温柔",2,13,16,21
2,"温柔和顺",4,2,2,2
2,"温柔和平",4,2,2,2
1,"温习",2,8,10,12
1,"温存体贴",4,2,2,2
1,"温都里纳",4,2,2,2
0,"庄",1,24,31,78
1,"庄家",2,5,6,17
2,"庄家人",3,12,12,12
0,"尊",1,19,32,78
1,"尊贵",2,9,9,9
1,"尊府",2,7,7,7
1,"尊兄",2,5,5,5
0,"咽",1,20,32,78
1,"咽住",2,5,6,9
2,"咽住了",3,4,4,4
1,"咽了气",3,2,2,2
0,"吗",1,77,77,77
0,"部",1,50,57,77
1,"部里",2,9,10,13
0,"操",1,13,20,77
1,"操心",2,32,35,43
2,"操心了",3,6,6,6
1,"操这心",3,3,3,3
1,"操一点",3,2,2,2
0,"怔",1,21,24,77
1,"怔怔的",3,12,14,17
2,"怔怔的坐着",5,3,3,3
0,"央",1,12,21,77
1,"央告",2,17,19,27
1,"央求",2,10,11,12
1,"央道",2,6,6,6
1,"央及呀",3,2,2,2
1,"央我来求奶奶",6,2,2,2
0,"参",1,36,47,77
1,"参禅",2,6,7,8
2,"参禅呢",3,2,2,2
1,"参了",2,6,6,6
1,"参汤",2,3,3,3
1,"参见",2,3,3,3
1,"参回来",3,2,2,2
0,"菊",1,49,53,76
1,"菊花",2,13,14,17
1,"菊梦",2,5,5,5
0,"良",1,32,39,76
1,"良辰美景奈何天",7,2,2,2
0,"腰",1,29,41,76
1,"腰门",2,10,13,16
1,"腰里",2,5,6,7
2,"腰里掏",3,2,2,2
0,"班",1,39,49,76
1,"班子",2,4,4,4
0,"枕",1,29,37,76
1,"枕头",2,9,10,12
1,"枕霞旧友",4,3,3,3
1,"枕霞阁",3,2,2,2
1,"枕着",2,4,4,4
0,"戴",1,18,31,76
1,"戴权",2,4,6,8
2,"戴权道",3,2,2,2
2,"戴权看",3,2,2,2
1,"戴上",2,8,8,8
1,"戴了",2,4,4,4
1,"戴去",2,3,3,3
0,"恰",1,10,20,76
1,"恰好",2,22,26,32
2,"恰好贾",3,4,4,4
1,"恰是",2,8,8,8
1,"恰恰的",3,2,2,2
1,"恰值张三低头拾",7,2,2,2
0,"圣",1,19,29,76
1,"圣人",2,11,13,15
0,"历",1,32,44,76
1,"历来",2,9,10,11
1,"历的",2,6,6,6
1,"历历",2,4,4,4
0,"伙",1,31,35,76
1,"伙计",2,17,18,25
1,"伙儿",2,8,8,8
1,"伙的",2,5,5,5
0,"鲜",1,33,45,75
1,"鲜血直流",4,3,3,3
1,"鲜血在地",4,2,2,2
1,"鲜果",2,3,3,3
0,"镜",1,32,40,75
1,"镜子",2,15,18,24
1,"镜台",2,4,4,4
0,"避",1,42,50,75
1,"避雨",2,4,4,4
1,"避讳",2,4,4,4
0,"迹",1,51,62,75
0,"舌",1,36,43,75
1,"舌头",2,15,16,17
0,"章",1,60,66,75
0,"族",1,22,27,75
1,"族中",2,10,18,36
2,"族中人",3,8,8,8
2,"族中的人",4,2,2,2
2,"族中男女",4,2,2,2
1,"族人",2,8,9,11
2,"族人丁",3,3,3,3
0,"帮",1,14,21,75
1,"帮着",2,23,31,44
2,"帮着料理",4,4,4,4
2,"帮着说",3,3,3,3
2,"帮着你呢",4,2,2,2
0,"娇",1,25,40,75
1,"娇养",2,5,6,8
2,"娇养惯",3,1,2,3
3,"娇养惯的",4,2,2,2
1,"娇生惯养",4,2,3,4
1,"娇杏",2,4,4,4
1,"娇妻",2,4,4,4
1,"娇喘",2,3,3,3
1,"娇俏",2,3,3,3
0,"乡",1,49,58,75
1,"乡绅",2,4,4,4
0,"韵",1,62,67,74
1,"韵了",2,4,4,4
0,"睛",1,42,52,74
0,"盒",1,28,33,74
1,"盒子",2,17,20,26
2,"盒子来",3,4,4,4
2,"盒子里是",4,2,2,2
1,"盒内",2,7,8,10
2,"盒内一",3,1,2,3
3,"盒内一样是",5,2,2,2
0,"特",1,27,34,74
1,"特来",2,10,13,18
2,"特来请安",4,2,2,2
1,"特特的",3,7,8,9
1,"特请",2,5,5,5
0,"毛",1,31,41,74
1,"毛半仙道",4,4,4,4
1,"毛的",2,5,5,5
0,"尘",1,35,46,74
1,"尘缘",2,9,9,9
1,"尘世中",3,3,3,3
0,"切",1,55,61,74
1,"切的",2,7,7,7
0,"升",1,32,41,73
1,"升了",2,17,19,22
0,"赞",1,39,48,72
1,"赞不绝",3,3,3,3
1,"赞道",2,4,4,4
1,"赞宝玉",3,3,3,3
1,"赞叹",2,4,4,4
1,"赞你",2,3,3,3
0,"衙",1,1,4,72
1,"衙门",2,26,29,52
2,"衙门里",3,12,16,21
0,"箱",1,19,26,72
1,"箱子",2,20,23,30
1,"箱柜",2,8,8,8
0,"汗",1,44,46,72
1,"汗巾",2,11,12,26
2,"汗巾子",3,13,14,15
0,"吵",1,18,27,72
1,"吵嚷",2,17,20,26
2,"吵嚷起来",4,4,4,4
1,"吵闹",2,7,8,10
2,"吵闹了",3,3,3,3
1,"吵出来",3,2,2,2
1,"吵了一",3,2,2,2
0,"限",1,40,47,71
1,"限的",2,7,7,7
1,"限了",2,4,4,4
0,"胆",1,27,35,71
1,"胆子",2,19,20,21
1,"胆小",2,6,6,6
0,"罗",1,55,62,71
1,"罗列",2,3,3,3
0,"矩",1,59,64,71
0,"牙",1,39,52,71
1,"牙箸",2,3,3,3
1,"牙儿",2,3,3,3
0,"沉",1,18,35,71
1,"沉重",2,7,7,7
1,"沉思一",3,2,2,2
1,"沉吟",2,5,5,5
1,"沉酣",2,4,4,4
1,"沉下脸来道",5,2,2,2
1,"沉下去",3,2,2,2
1,"沉香拐",3,2,2,2
0,"模",1,4,8,71
1,"模样",2,11,13,49
2,"模样儿",3,32,34,36
1,"模糊",2,9,10,12
0,"曲",1,29,38,71
1,"曲子",2,10,10,10
1,"曲折",2,6,6,6
0,"整",1,35,42,71
0,"君",1,46,54,71
1,"君子",2,5,5,5
1,"君的",2,3,3,3
0,"伴",1,33,41,71
1,"伴着",2,7,7,7
1,"伴宿",2,6,6,6
1,"伴的",2,4,4,4
0,"穷",1,43,51,70
1,"穷了",2,8,8,8
1,"穷的",2,4,4,4
1,"穷极了的人",5,2,2,2
0,"桃",1,18,26,70
1,"桃花",2,15,20,29
2,"桃花帘外",4,2,2,2
2,"桃花帘内",4,2,2,2
2,"桃花社",3,3,3,3
2,"桃花诗",3,3,3,3
1,"桃红",2,6,7,8
2,"桃红绫子小",5,2,2,2
0,"架",1,39,46,70
0,"搬",1,22,32,70
1,"搬出",2,6,8,10
2,"搬出来",3,2,2,2
2,"搬出去",3,2,2,2
1,"搬进",2,6,7,8
2,"搬进来",3,2,2,2
1,"搬运",2,5,5,5
1,"搬去",2,4,4,4
1,"搬来",2,3,3,3
0,"扫",1,31,43,70
1,"扫了",2,5,6,7
2,"扫了兴",3,2,2,2
1,"扫兴",2,3,4,5
2,"扫兴而",3,2,2,2
1,"扫红锄药",4,2,2,2
1,"扫帚",2,4,4,4
1,"扫地",2,3,3,3
0,"廊",1,25,29,70
1,"廊上",2,17,17,17
1,"廊下",2,12,13,15
2,"廊下的",3,3,3,3
